ID,line,path,eva_nr,category,station,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,departure_delay_m,info,arrival_delay_check,departure_delay_check
-1523060404600637285-2407082338-18,41,Berlin Beusselstraße|Berlin Westhafen|Berlin-Wedding|Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park|Berlin Sonnenallee|Berlin-Neukölln|Berlin Hermannstraße|Berlin-Tempelhof|Berlin Südkreuz (S),8089474,4,Schöneberg,Berlin,Berlin,10827,13.352068,52.479377,2024-07-09 00:17:00,2024-07-09 00:17:00,2024-07-09 00:17:00,2024-07-09 00:17:00,0,0,,on_time,on_time
7846916966845199529-2407140323-15,11,Bergisch Gladbach|Duckterath|Köln-Dellbrück|Köln-Holweide|Köln-Mülheim|Köln-Buchforst|Köln Messe/Deutz|Köln Hbf|Köln Hansaring|Köln-Nippes|Köln Geldernstr./Parkgürtel|Köln-Longerich|Köln Volkhovener Weg|Köln-Chorweiler,8003366,4,Köln-Chorweiler Nord,Nordrhein-Westfalen,Köln,50769,6.892772,51.028126,2024-07-14 03:59:00,2024-07-14 04:00:00,2024-07-14 04:03:00,2024-07-14 04:04:00,4,4,Information. (Quelle: zuginfo.nrw),on_time,on_time
-7961328735387182426-2407101348-19,6,Köln/Bonn Flughafen|Köln Hbf|Dormagen|Neuss Hbf|Düsseldorf-Bilk|Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Mülheim(Ruhr)Hbf|Essen Hbf|Wattenscheid|Bochum Hbf|Dortmund Hbf|Kamen|Hamm(Westf)Hbf|Hamm-Heessen|Ahlen(Westf)|Beckum-Neubeckum,8004626,4,Oelde,Nordrhein-Westfalen,Oelde,59302,8.142599,51.829112,2024-07-10 16:35:00,2024-07-10 16:36:00,2024-07-10 16:50:00,2024-07-10 16:51:00,15,15,,delay,delay
-5183070030428773628-2407090755-10,26,Teltow Stadt|Berlin-Lichterfelde Süd|Berlin Osdorfer Straße|Berlin-Lichterfelde Ost (S)|Berlin-Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz (S)|Berlin Yorckstr.(S2),8089002,3,Berlin Anhalter Bahnhof,Berlin,Berlin,10963,13.381362,52.503486,2024-07-09 08:16:00,2024-07-09 08:17:00,2024-07-09 08:16:00,2024-07-09 08:17:00,0,0,,on_time,on_time
8416178817373991937-2407120519-2,RB58,Bremen Hbf,8001155,5,Bremen Neustadt,Bremen,Bremen,28199,8.785808,53.075782,2024-07-12 05:23:00,2024-07-12 05:23:00,2024-07-12 05:23:00,2024-07-12 05:23:00,0,0,Information,on_time,on_time
-4047807592875342361-2407132232-1,1,,8004305,3,Neumarkt (Oberpf),Bayern,Neumarkt i. d. Opf.,92318,11.456987,49.273221,,2024-07-13 22:32:00,,2024-07-13 22:32:00,0,0,,on_time,on_time
6680927466998754394-2407081603-5,1,Wedel(Holst)|Hamburg-Rissen|Hamburg-Sülldorf|Hamburg-Iserbrook,8001007,3,Blankenese,Hamburg,Hamburg,22587,9.814607,53.564364,2024-07-08 16:16:00,2024-07-08 16:17:00,,,0,0,,on_time,on_time
707813877531204762-2407091800-2,RB52,Dortmund Hbf,8001522,4,Dortmund Signal-Iduna-Park,Nordrhein-Westfalen,Dortmund,44139,7.457573,51.490728,2024-07-09 18:11:00,2024-07-09 18:12:00,,,0,0,,on_time,on_time
-1904398147644146429-2407081834-1,RB84,,8000004,3,Altenbeken,Nordrhein-Westfalen,Altenbeken,33184,8.943319,51.766433,,2024-07-08 18:34:00,,,0,0,,on_time,on_time
4644590027633377163-2407101719-4,2,Dachau Bahnhof|München-Karlsfeld|München-Allach,8004139,4,München-Untermenzing,Bayern,München,81827,11.472792,48.177673,2024-07-10 17:27:00,2024-07-10 17:28:00,,,0,0,,on_time,on_time
1223759865787211686-2407140037-10,1,Hamburg-Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Hamburg-Othmarschen|Hamburg-Bahrenfeld|Hamburg-Ottensen|Hamburg-Altona(S)|Hamburg Königstraße|Hamburg Reeperbahn,8003518,4,Landungsbrücken,Hamburg,Hamburg,20459,9.971281,53.546132,2024-07-14 00:56:00,2024-07-14 00:57:00,,,0,0,,on_time,on_time
476845120081500904-2407101104-18,4,Langen(Hess)|Langen-Flugsicherung|Dreieich-Buchschlag|Neu-Isenburg|Frankfurt-Louisa|Frankfurt(M)Stresemannallee|Frankfurt(Main)Süd|Frankfurt(M)Lokalbahnhof|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt(M)Galluswarte|Frankfurt(Main)Messe|Frankfurt(Main)West|Frankfurt-Rödelheim,8001871,5,Eschborn Süd,Hessen,Eschborn,65760,8.578487,50.133563,2024-07-10 11:41:00,2024-07-10 11:41:00,2024-07-10 11:41:00,2024-07-10 11:41:00,0,0,,on_time,on_time
5808374944251914178-2407102003-2,1,Hamburg Airport,8004661,4,Ohlsdorf,Hamburg,Hamburg,22337,10.031968,53.620873,2024-07-10 20:06:00,2024-07-10 20:09:00,2024-07-10 20:06:00,2024-07-10 20:09:00,0,0,,on_time,on_time
4536401026798061246-2407080841-8,2,Berlin-Lichtenrade|Berlin Schichauweg|Berlin Buckower Chaussee|Berlin-Marienfelde|Berlin Attilastr.|Berlin Priesterweg|Berlin Südkreuz (S),8089050,5,Yorckstraße,Berlin,Berlin,10965,13.372128,52.49117,2024-07-08 08:59:00,2024-07-08 08:59:00,,,0,0,,on_time,on_time
5867978840487226987-2407110948-22,41,Berlin Beusselstraße|Berlin Westhafen|Berlin-Wedding|Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park|Berlin Sonnenallee|Berlin-Neukölln|Berlin Hermannstraße|Berlin-Tempelhof|Berlin Südkreuz (S)|Berlin-Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz,8089108,4,Hohenzollerndamm,Berlin,Berlin,10713,13.300257,52.488556,2024-07-11 10:34:00,2024-07-11 10:35:00,2024-07-11 10:34:00,2024-07-11 10:35:00,0,0,,on_time,on_time
6010959316253477552-2407090618-11,81,Trier Hbf|Pfalzel|Ehrang|Ehrang Ort|Quint|Schweich(DB)|Föhren|Hetzerath|Sehlem(Kr Wittlich)|Salmtal,8000379,4,Wittlich Hbf,Rheinland-Pfalz,Wittlich,54516,6.943557,49.973121,2024-07-09 06:52:00,2024-07-09 06:52:00,2024-07-09 06:52:00,2024-07-09 06:53:00,0,1,,on_time,on_time
-7354256477005790542-2407101253-3,6,Frankfurt(Main)Süd|Frankfurt(M)Lokalbahnhof,8002058,3,Frankfurt (Main) Ostendstraße,Hessen,Frankfurt am Main,60314,8.696987,50.112562,2024-07-10 12:56:00,2024-07-10 12:57:00,,,0,0,,on_time,on_time
-737632065509960731-2407121502-3,4,Stuttgart Schwabstr.|Stuttgart Feuersee,8006700,3,Stuttgart Stadtmitte,Baden-Württemberg,Stuttgart,70173,9.172925,48.776229,2024-07-12 15:05:00,2024-07-12 15:06:00,2024-07-12 15:06:00,2024-07-12 15:07:00,1,1,Störung,on_time,on_time
-5540992018824646832-2407081936-25,18,Osterburken|Adelsheim Ost|Sennfeld|Roigheim|Möckmühl|Züttlingen|Siglingen|Neudenau|Herbolzheim(Jagst)|Untergriesheim|Bad Friedrichshall Hbf|Neckarsulm|Heilbronn Sülmertor|Heilbronn Hbf|Nordheim(Württ)|Lauffen(Neckar)|Kirchheim(Neckar)|Walheim(Württ)|Besigheim|Bietigheim-Bissingen|Ludwigsburg|Stuttgart Hbf|Stuttgart-Bad Cannstatt|Esslingen(Neckar),8000302,2,Plochingen,Baden-Württemberg,Plochingen,73207,9.41081,48.71308,2024-07-08 21:42:00,2024-07-08 21:45:00,2024-07-08 21:45:00,2024-07-08 21:47:00,3,2,,on_time,on_time
1830029236552741665-2407121648-7,S9,"Halle(Saale)Hbf Busbahnhof Bussteig 9|Reußen|Lohnsdorf Sportzentrum, Landsberg (Saalekreis)|Klitschmar|Kyhna Hort, Wiedemar|August-Bebel-Str., Delitzsch",8010076,4,Delitzsch unt Bf,Sachsen,Delitzsch,4509,12.345218,51.525227,2024-07-12 17:41:00,2024-07-12 17:41:00,2024-07-12 17:46:00,2024-07-12 17:46:00,5,5,,on_time,on_time
-2933280531681119037-2407081608-2,3,Frankfurt(Main)Hbf,8002050,3,Frankfurt (Main) Niederrad,Hessen,Frankfurt am Main,60528,8.637075,50.081283,2024-07-08 16:14:00,2024-07-08 16:15:00,2024-07-08 16:14:00,2024-07-08 16:15:00,0,0,,on_time,on_time
-7540599100736978876-2407111411-15,5,Wesel|Voerde(Niederrhein)|Dinslaken|Oberhausen-Sterkrade|Oberhausen Hbf|Duisburg Hbf|Düsseldorf Flughafen|Düsseldorf Hbf|Düsseldorf-Benrath|Leverkusen Mitte|Köln-Mülheim|Köln Messe/Deutz|Köln Hbf|Köln Süd,8001215,4,Brühl,Nordrhein-Westfalen,Brühl,50321,6.912718,50.829249,2024-07-11 15:45:00,2024-07-11 15:46:00,2024-07-11 15:49:00,2024-07-11 15:50:00,4,4,,on_time,on_time
-7981520847116482276-2407142134-11,S6,Zell(Wiesental)|Hausen-Raitbach|Fahrnau|Schopfheim-Schlattholz|Schopfheim|Schopfheim West|Maulburg|Steinen|Lörrach-Brombach/Hauingen|Lörrach-Haagen/Messe,8003743,5,Lörrach Schwarzwaldstraße,Baden-Württemberg,Lörrach Schwarzwaldstraße,79539,7.672569,47.624683,2024-07-14 21:58:00,2024-07-14 21:59:00,2024-07-14 21:59:00,2024-07-14 21:59:00,1,0,,on_time,on_time
-3859860505475304392-2407040444-4,3,Tharandt|Freital-Hainsberg West|Freital-Hainsberg,8011569,5,Freital-Deuben,Sachsen,Freital,1705,13.646432,50.999358,2024-07-11 04:51:00,2024-07-11 04:51:00,,,0,0,,on_time,on_time
399106440261667093-2407110648-25,2,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach|Grunbach|Geradstetten,8006485,4,Winterbach (b Schorndorf),Baden-Württemberg,Winterbach ,73650,9.480994,48.798432,2024-07-11 07:50:00,2024-07-11 07:50:00,2024-07-11 07:52:00,2024-07-11 07:52:00,2,2,Information,on_time,on_time
-8143541358338907966-2407111601-3,4,Grafing Bahnhof|Kirchseeon,8001682,4,Eglharting,Bayern,Kirchseeon,85614,11.864291,48.082348,2024-07-11 16:07:00,2024-07-11 16:07:00,2024-07-11 16:07:00,2024-07-11 16:08:00,0,1,Bauarbeiten,on_time,on_time
7236638317671658556-2407111420-3,1,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen,8006331,3,Wendlingen (Neckar),Baden-Württemberg,Wendlingen am Neckar,73240,9.373011,48.672961,2024-07-11 14:27:00,2024-07-11 14:28:00,2024-07-11 14:27:00,2024-07-11 14:28:00,0,0,Information,on_time,on_time
-8425258833531093034-2407120547-10,52,Leinefelde|Birkungen|Silberhausen|Dachrieden|Ammern|Mühlhausen(Thür)|Seebach(Mühlhausen)|Großengottern|Schönstedt,8010020,4,Bad Langensalza,Thüringen,Bad Langensalza,99947,10.640671,51.101701,2024-07-12 06:29:00,2024-07-12 06:30:00,2024-07-12 06:29:00,2024-07-12 06:30:00,0,0,,on_time,on_time
7966458489588701240-2407120904-5,RB56,München Hbf Gl.27-36|München Donnersbergerbrücke|München Harras|München Siemenswerke,8002980,3,Holzkirchen,Bayern,Holzkirchen,83607,11.697234,47.884384,2024-07-12 09:30:00,2024-07-12 09:35:00,2024-07-12 09:30:00,2024-07-12 09:35:00,0,0,,on_time,on_time
-8199117801990101059-2407081807-10,13,Aalen Hbf|Mögglingen(Gmünd)|Böbingen(Rems)|Schwäbisch Gmünd|Lorch(Württ)|Waldhausen(b Schorndorf)|Plüderhausen|Urbach(b Schorndorf)|Schorndorf,8000180,3,Waiblingen,Baden-Württemberg,Waiblingen,71332,9.299882,48.826124,2024-07-08 18:58:00,2024-07-08 18:58:00,2024-07-08 18:58:00,2024-07-08 18:58:00,0,0,Information,on_time,on_time
-5387412643336057008-2407121938-2,14,Nürnberg Hbf,8000114,2,Fürth (Bay) Hbf,Bayern,Fürth,90762,10.989988,49.469707,2024-07-12 19:43:00,2024-07-12 19:44:00,,,0,0,Information,on_time,on_time
4660899255259082087-2407120754-27,8,Mönchengladbach Hbf|Mönchengladbach-Lürrip|Korschenbroich|Kleinenbroich|Büttgen|Neuss Hbf|Neuss Am Kaiser|Neuss Rheinparkcenter|Düsseldorf-Hamm|Düsseldorf Völklinger Str.|Düsseldorf-Bilk|Düsseldorf Friedrichstadt|Düsseldorf Hbf|Düsseldorf-Flingern|Düsseldorf-Gerresheim|Erkrath|Hochdahl|Hochdahl-Millrath|Haan-Gruiten|Wuppertal-Vohwinkel|Wuppertal-Sonnborn|Wuppertal-Zoologischer Garten|Wuppertal-Steinbeck|Wuppertal Hbf|Wuppertal-Unterbarmen|Wuppertal-Barmen,8006719,3,Wuppertal-Oberbarmen,Nordrhein-Westfalen,Wuppertal,42277,7.221483,51.273839,2024-07-12 09:10:00,2024-07-12 09:12:00,2024-07-12 09:12:00,2024-07-12 09:12:00,2,0,Information. (Quelle: zuginfo.nrw),on_time,on_time
3588822242466392988-2407120448-18,8,Wuppertal-Oberbarmen|Wuppertal-Barmen|Wuppertal-Unterbarmen|Wuppertal Hbf|Wuppertal-Steinbeck|Wuppertal-Zoologischer Garten|Wuppertal-Sonnborn|Wuppertal-Vohwinkel|Haan-Gruiten|Hochdahl-Millrath|Hochdahl|Erkrath|Düsseldorf-Gerresheim|Düsseldorf-Flingern|Düsseldorf Hbf|Düsseldorf Friedrichstadt|Düsseldorf-Bilk,8001603,5,Düsseldorf Völklinger Straße,Nordrhein-Westfalen,Düsseldorf,40219,6.760431,51.210208,2024-07-12 05:37:00,2024-07-12 05:38:00,2024-07-12 05:39:00,2024-07-12 05:39:00,2,1,Information. (Quelle: zuginfo.nrw),on_time,on_time
-8862737456151411599-2407141105-9,25,Teltow Stadt|Berlin-Lichterfelde Süd|Berlin Osdorfer Straße|Berlin-Lichterfelde Ost (S)|Berlin-Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz (S),8089050,5,Yorckstraße,Berlin,Berlin,10965,13.372128,52.49117,2024-07-14 11:24:00,2024-07-14 11:24:00,2024-07-14 11:24:00,2024-07-14 11:24:00,0,0,,on_time,on_time
-1841710235237018958-2407092104-17,8,München Flughafen Terminal|München Flughafen Besucherpark|Hallbergmoos|Ismaning|Unterföhring|München-Johanneskirchen|München-Englschalking|München-Daglfing|München Leuchtenbergring|München Ost|München Rosenheimer Platz|München Isartor|München Marienplatz|München Karlsplatz|München Hbf (tief)|München Hackerbrücke,8004128,3,München Donnersbergerbrücke,Bayern,München,80634,11.536537,48.142623,2024-07-09 21:46:00,2024-07-09 21:47:00,2024-07-09 21:48:00,2024-07-09 21:49:00,2,2,,on_time,on_time
1631141111696932380-2407091414-14,4,Geltendorf|Türkenfeld|Grafrath|Schöngeising|Buchenau(Oberbay)|Fürstenfeldbruck|Eichenau(Oberbay)|Puchheim|München-Aubing|München Leienfelsstr.|München-Pasing|München-Laim|München Hirschgarten,8004128,3,München Donnersbergerbrücke,Bayern,München,80634,11.536537,48.142623,2024-07-09 14:54:00,2024-07-09 14:54:00,2024-07-09 14:56:00,2024-07-09 14:57:00,2,3,Bauarbeiten,on_time,on_time
7548421259673040971-2407131018-9,9,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S),8089037,4,Savignyplatz,Berlin,Berlin,10623,13.319271,52.505093,2024-07-13 10:36:00,2024-07-13 10:37:00,2024-07-13 10:36:00,2024-07-13 10:37:00,0,0,,on_time,on_time
26135056033517171-2407122201-15,46,Königs Wusterhausen|Wildau|Zeuthen|Eichwalde|Berlin-Grünau|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S)|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin-Neukölln|Berlin Hermannstraße|Berlin-Tempelhof|Berlin Südkreuz (S),8089474,4,Schöneberg,Berlin,Berlin,10827,13.352068,52.479377,2024-07-12 22:44:00,2024-07-12 22:45:00,2024-07-12 22:44:00,2024-07-12 22:45:00,0,0,,on_time,on_time
-2633642141842809931-2407141549-3,24,Schönefeld(bei Berlin)|Berlin-Schöneweide,8011162,2,Berlin Ostkreuz,Berlin,Berlin,10245,13.469105,52.503037,2024-07-14 16:06:00,2024-07-14 16:08:00,2024-07-14 16:06:00,2024-07-14 16:08:00,0,0,,on_time,on_time
-4788303791955844301-2407130801-1,RE3,,8000168,2,Uelzen,Niedersachsen,Uelzen,29525,10.553053,52.969781,,2024-07-13 08:01:00,,2024-07-13 08:02:00,0,1,,on_time,on_time
-8510666959666644139-2407081403-4,2,Niedernhausen(Taunus)|Niederjosbach|Eppstein-Bremthal,8001815,4,Eppstein,Hessen,Eppstein,65817,8.387643,50.139833,2024-07-08 14:10:00,2024-07-08 14:11:00,2024-07-08 14:10:00,2024-07-08 14:11:00,0,0,Information,on_time,on_time
-8340464518782537615-2407141921-3,1,Hamburg Hbf|Hamburg-Bergedorf,8005468,5,Schwarzenbek,Schleswig-Holstein,Schwarzenbek,21493,10.4847819,53.5038323,2024-07-14 19:43:00,2024-07-14 19:44:00,2024-07-14 19:43:00,2024-07-14 19:44:00,0,0,,on_time,on_time
1497267941418712662-2407091527-7,6,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach,8005778,3,Stuttgart-Zuffenhausen,Baden-Württemberg,Stuttgart,70435,9.166739,48.829415,2024-07-09 15:41:00,2024-07-09 15:42:00,,2024-07-09 15:42:00,0,0,Störung,on_time,on_time
-4050647290263933082-2407130835-6,44,Achern|Bühl(Baden)|Baden-Baden Rebland|Sinzheim|Sinzheim Nord,8000774,3,Baden-Baden,Baden-Württemberg,Baden-Baden,76532,8.190831,48.790327,2024-07-13 08:53:00,2024-07-13 08:54:00,,,0,0,,on_time,on_time
-3990638545818887816-2407111422-7,7,Kreuzstraße|Großhelfendorf|Peiß|Aying|Dürrnhaar|Höhenkirchen-Siegertsbrunn,8006131,5,Wächterhof,Bayern,Höhenkirchen-Siegertsbrun,85635,11.712731,48.033567,2024-07-11 14:43:00,2024-07-11 14:43:00,2024-07-11 14:43:00,2024-07-11 14:44:00,0,1,,on_time,on_time
-6169189698704610565-2407040535-27,3,Darmstadt Hbf|Darmstadt-Arheilgen|Darmstadt-Wixhausen|Erzhausen|Egelsbach|Langen(Hess)|Langen-Flugsicherung|Dreieich-Buchschlag|Neu-Isenburg|Frankfurt-Louisa|Frankfurt(M)Stresemannallee|Frankfurt(Main)Süd|Frankfurt(M)Lokalbahnhof|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt(M)Galluswarte|Frankfurt(Main)Messe|Frankfurt(Main)West|Frankfurt-Rödelheim|Eschborn Süd|Eschborn|Niederhöchstadt|Schwalbach(Taunus)Nord,8005455,5,Schwalbach a Ts (Limes),Hessen,Schwalbach a Ts,65824,8.52797,50.154354,2024-07-11 06:34:00,2024-07-11 06:35:00,2024-07-11 06:34:00,2024-07-11 06:35:00,0,0,,on_time,on_time
8669131246322301354-2407081435-10,10b,Mannheim Hbf|Heidelberg Hbf|Neckargemünd|Meckesheim|Sinsheim(Elsenz) Hbf|Sinsheim Museum/Arena|Bad Rappenau|Bad Wimpfen|Bad Friedrichshall Hbf,8004220,4,Neckarsulm,Baden-Württemberg,Neckarsulm,74172,9.220068,49.188973,2024-07-08 15:43:00,2024-07-08 15:44:00,2024-07-08 15:43:00,2024-07-08 15:44:00,0,0,,on_time,on_time
-9013816335458173382-2407111831-18,9,Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens,8070004,3,Frankfurt (Main) Flughafen Regionalbahnhof,Hessen,Frankfurt am Main,60549,8.571251,50.051219,2024-07-11 19:13:00,2024-07-11 19:15:00,2024-07-11 19:14:00,2024-07-11 19:15:00,1,0,,on_time,on_time
-5621784037186057139-2407120916-5,5,Koblenz Hbf|Koblenz Stadtmitte|Andernach|Bad Breisig,8005580,4,Sinzig (Rhein),Rheinland-Pfalz,Sinzig ,53489,7.258279,50.546982,2024-07-12 09:38:00,2024-07-12 09:38:00,2024-07-12 09:38:00,2024-07-12 09:38:00,0,0,,on_time,on_time
1593578080937855740-2407102010-10,28,Kaarst IKEA|Neuss Hbf|Neuss Am Kaiser|Neuss Rheinparkcenter|Düsseldorf-Hamm|Düsseldorf Völklinger Str.|Düsseldorf-Bilk|Düsseldorf Friedrichstadt|Düsseldorf Hbf,8001598,5,Düsseldorf-Flingern,Nordrhein-Westfalen,Düsseldorf,40235,6.81028426,51.2262413,2024-07-10 20:38:00,2024-07-10 20:39:00,2024-07-10 20:38:00,2024-07-10 20:39:00,0,0,Störung. (Quelle: zuginfo.nrw),on_time,on_time
6292888406396253577-2407090941-9,27,Mönchengladbach Hbf|Rheydt Hbf|Rheydt-Odenkirchen|Hochneukirch|Jüchen|Grevenbroich|Rommerskirchen|Stommeln,8004898,5,Pulheim,Nordrhein-Westfalen,Pulheim,50259,6.797051,50.998043,2024-07-09 10:19:00,2024-07-09 10:20:00,,,0,0,Bauarbeiten,on_time,on_time
9200032258854766354-2407131244-10,7,Wolfratshausen|Icking|Ebenhausen-Schäftlarn|Hohenschäftlarn|Baierbrunn|Buchenhain|Höllriegelskreuth|Pullach|Großhesselohe Isartalbf,8004161,5,München-Solln,Bayern,München,81479,11.526954,48.079921,2024-07-13 13:10:00,2024-07-13 13:11:00,2024-07-13 13:11:00,2024-07-13 13:11:00,1,0,,on_time,on_time
-2463891861143383881-2407090833-1,2,,8004400,4,Niedernhausen (Taunus),Hessen,Niedernhausen,65527,8.312879,50.159697,,2024-07-09 08:33:00,,2024-07-09 08:40:00,0,7,Information,on_time,delay
3950229564533814726-2407092126-3,50,Frankfurt(Main)Hbf|Frankfurt(Main)Süd,8000349,4,Offenbach (Main) Hbf,Hessen,Offenbach (Main),63065,8.760743,50.099264,2024-07-09 21:38:00,2024-07-09 21:38:00,,,0,0,,on_time,on_time
3993071680339942119-2407131033-1,4,,8010066,4,Bützow,Mecklenburg-Vorpommern,Bützow,18246,11.9981942,53.8371137,,2024-07-13 10:33:00,,2024-07-13 10:33:00,0,0,,on_time,on_time
-3264091927227464129-2407081353-5,53,Dortmund Hbf|Dortmund Signal Iduna Park|Dortmund-Hörde|Dortmund-Aplerbeck Süd,8000037,4,Schwerte (Ruhr),Nordrhein-Westfalen,Schwerte ,58239,7.55896,51.442281,2024-07-08 14:13:00,2024-07-08 14:15:00,2024-07-08 14:13:00,2024-07-08 14:18:00,0,3,,on_time,on_time
-5343645542705762685-2407121607-3,1,Flörsheim(Main)|Eddersheim,8002637,4,Hattersheim (Main),Hessen,Hattersheim (Main),65795,8.489638,50.067879,2024-07-12 16:13:00,2024-07-12 16:14:00,,,0,0,,on_time,on_time
-817120186960617906-2407120327-3,9,Karlsruhe Hbf|Karlsruhe-Hagsfeld,8001009,5,Blankenloch,Baden-Württemberg, Stutensee,76297,8.464729,49.066528,2024-07-12 03:35:00,2024-07-12 03:35:00,2024-07-12 03:35:00,2024-07-12 03:35:00,0,0,Information,on_time,on_time
7026135835366160985-2407110658-4,75,Berlin-Wartenberg|Berlin-Hohenschönhausen (S)|Berlin Springpfuhl,8089059,4,Friedrichsfelde Ost,Berlin,Berlin,10315,13.520254,52.514169,2024-07-11 07:08:00,2024-07-11 07:09:00,2024-07-11 07:08:00,2024-07-11 07:09:00,0,0,,on_time,on_time
-5453835309889600672-2407080450-10,RB58,Frankfurt(Main)Hbf|Frankfurt(Main)Süd|Frankfurt(Main)Ost|Frankfurt-Mainkur|Maintal West|Maintal Ost|Hanau-Wilhelmsbad|Hanau West|Hanau Hbf,8002400,5,Großauheim (Kr Hanau),Hessen,Hanau,63457,8.943902,50.107054,2024-07-08 05:24:00,2024-07-08 05:24:00,2024-07-08 05:24:00,2024-07-08 05:24:00,0,0,Großstörung,on_time,on_time
-3052209631521643740-2407111026-12,49,Wesel|Friedrichsfeld(Niederrhein)|Voerde(Niederrhein)|Dinslaken|Oberhausen-Holten|Oberhausen-Sterkrade|Oberhausen Hbf|Mülheim(Ruhr)Styrum|Mülheim(Ruhr)Hbf|Essen West|Essen Hbf,8000099,4,Essen-Steele,Nordrhein-Westfalen,Essen,45276,7.075552,51.450684,2024-07-11 11:17:00,2024-07-11 11:18:00,2024-07-11 11:19:00,2024-07-11 11:20:00,2,2,,on_time,on_time
-5022386790926676961-2407111841-10,8,Germering-Unterpfaffenhofen|Harthaus|München-Freiham|München-Neuaubing|München-Westkreuz|München-Pasing|München-Laim|München Hirschgarten|München Donnersbergerbrücke,8004129,3,München-Hackerbrücke,Bayern,München,80335,11.548572,48.141969,2024-07-11 19:01:00,2024-07-11 19:01:00,2024-07-11 19:03:00,2024-07-11 19:04:00,2,3,,on_time,on_time
1645131862974889196-2407130701-1,34,,8000046,3,Siegen Hbf,Nordrhein-Westfalen,Siegen,57072,8.016508,50.875939,,2024-07-13 07:01:00,,2024-07-13 07:02:00,0,1,,on_time,on_time
-8092723936177548765-2407121418-8,42,Berlin Beusselstraße|Berlin Jungfernheide (S)|Berlin Westend|Berlin Messe Nord/ICC (Witzleben)|Berlin Westkreuz|Berlin-Halensee|Berlin Hohenzollerndamm,8089112,4,Heidelberger Platz,Berlin,Berlin,10713,13.312018,52.479972,2024-07-12 14:32:00,2024-07-12 14:33:00,2024-07-12 14:32:00,2024-07-12 14:33:00,0,0,,on_time,on_time
